"url","name","resource_type","key_resource"
"https://hifld-geoplatform.hub.arcgis.com/datasets/0d79b978d71b4654bddb6ca0f4b7f830/explore?location=32.943663%2C-100.273352%2C2.93","Local Law Enforcement Locations","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/0d79b978d71b4654bddb6ca0f4b7f830/info/metadata/metadata.xml?format=default&output=html","Local Law Enforcement Locations Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/003cb563461a4129a5042f340dabea58/explore?location=32.943663%2C-100.273352%2C2.93","Local Roads","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/003cb563461a4129a5042f340dabea58/info/metadata/metadata.xml?format=default&output=html","Local Roads Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/f0e5320548054b3ab62db2401d4ceb0e/explore?location=32.943663%2C-100.273352%2C2.93","Lock Basins (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/f0e5320548054b3ab62db2401d4ceb0e/info/metadata/metadata.xml?format=default&output=html","Lock Basins (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/be749b1427e04128a9bae1126e42fc50/explore?location=32.943663%2C-100.273352%2C2.93","Lock Gate Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/be749b1427e04128a9bae1126e42fc50/info/metadata/metadata.xml?format=default&output=html","Lock Gate Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/49cb944a846744699204cc00543a5f41/explore?location=32.943663%2C-100.273352%2C2.93","Lock Gate Lines (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/49cb944a846744699204cc00543a5f41/info/metadata/metadata.xml?format=default&output=html","Lock Gate Lines (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/685da518cb2d4029a690d57435e03b3c/explore?location=32.943663%2C-100.273352%2C2.93","Lock Traffic Signal Stations (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/685da518cb2d4029a690d57435e03b3c/info/metadata/metadata.xml?format=default&output=html","Lock Traffic Signal Stations (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/eb2a4d762b7f45fd9236ea774757a111/explore?location=32.943663%2C-100.273352%2C2.93","Locks (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/eb2a4d762b7f45fd9236ea774757a111/info/metadata/metadata.xml?format=default&output=html","Locks (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/491d4f7ffe5e45e98899ce457aa4ac62/explore?location=32.943663%2C-100.273352%2C2.93","Metropolitan Divisions","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/491d4f7ffe5e45e98899ce457aa4ac62/info/metadata/metadata.xml?format=default&output=html","Metropolitan Divisions Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/af62daf9ca2d4721bb8d2f1ded91521e/explore?location=32.943663%2C-100.273352%2C2.93","Metropolitan Statistical Areas","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/af62daf9ca2d4721bb8d2f1ded91521e/info/metadata/metadata.xml?format=default&output=html","Metropolitan Statistical Areas Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/1ceab4c3babb4f058ec6c773574a6ae5/explore?location=32.943663%2C-100.273352%2C2.93","Mexico and US Border","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/1ceab4c3babb4f058ec6c773574a6ae5/info/metadata/metadata.xml?format=default&output=html","Mexico and US Border Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/8e38478c4d0b464f86c3fbe1ccdf9909/explore?location=32.943663%2C-100.273352%2C2.93","Micropolitan Statistical Areas","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/8e38478c4d0b464f86c3fbe1ccdf9909/info/metadata/metadata.xml?format=default&output=html","Micropolitan Statistical Areas Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/e4ada760e7de4c0682463b125c3bb7a9/explore?location=32.943663%2C-100.273352%2C2.93","Microwave Service Towers","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/e4ada760e7de4c0682463b125c3bb7a9/info/metadata/metadata.xml?format=default&output=html","Microwave Service Towers Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/793047ab311c45f891865223d3bd6107/explore?location=32.943663%2C-100.273352%2C2.93","Military Installations, Ranges, and Training Areas (MIRTA) DoD Sites - Boundaries","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/793047ab311c45f891865223d3bd6107/info/metadata/metadata.xml?format=default&output=html","Military Installations, Ranges, and Training Areas (MIRTA) DoD Sites - Boundaries Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/de61396f603346b8a18784eee07fd767/explore?location=32.943663%2C-100.273352%2C2.93","Military Installations, Ranges, and Training Areas (MIRTA) DoD Sites - Points","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/de61396f603346b8a18784eee07fd767/info/metadata/metadata.xml?format=default&output=html","Military Installations, Ranges, and Training Areas (MIRTA) DoD Sites - Points Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/be32bfd235b34b16b241a5043e1de880/explore?location=32.943663%2C-100.273352%2C2.93","Mines and Mineral Resources","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/be32bfd235b34b16b241a5043e1de880/info/metadata/metadata.xml?format=default&output=html","Mines and Mineral Resources Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/636e283fc23645dfaeebdac5d9254776/explore?location=32.943663%2C-100.273352%2C2.93","Miscellaneous Industrial Mineral Operations","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/636e283fc23645dfaeebdac5d9254776/info/metadata/metadata.xml?format=default&output=html","Miscellaneous Industrial Mineral Operations Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/4cdbccc5c538452aa91ceee277c460f9/explore?location=32.943663%2C-100.273352%2C2.93","Mobile Home Parks","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/4cdbccc5c538452aa91ceee277c460f9/info/metadata/metadata.xml?format=default&output=html","Mobile Home Parks Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/9249befdb1ae4dd192028b2747c640e9/explore?location=32.943663%2C-100.273352%2C2.93","Mooring Facility Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/9249befdb1ae4dd192028b2747c640e9/info/metadata/metadata.xml?format=default&output=html","Mooring Facility Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/baa681a314664d239b5360fab6b2e0cc/explore?location=32.943663%2C-100.273352%2C2.93","Mooring Facility Lines (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/baa681a314664d239b5360fab6b2e0cc/info/metadata/metadata.xml?format=default&output=html","Mooring Facility Lines (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/dfe88fba3f714afc844587fddabdfef0/explore?location=32.943663%2C-100.273352%2C2.93","Mooring Facility Locations (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/dfe88fba3f714afc844587fddabdfef0/info/metadata/metadata.xml?format=default&output=html","Mooring Facility Locations (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/a9b05a595ff94f3fa3888d1240545740/explore?location=32.943663%2C-100.273352%2C2.93","National Bridge Inventory (NBI)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/a9b05a595ff94f3fa3888d1240545740/info/metadata/metadata.xml?format=default&output=html","National Bridge Inventory (NBI) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/12f298a6c5364bd682fdf60ecd564f19/explore?location=32.943663%2C-100.273352%2C2.93","National Forests","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/12f298a6c5364bd682fdf60ecd564f19/info/metadata/metadata.xml?format=default&output=html","National Forests Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/f156ccabb57d434cbb1a5c38aedf224e/explore?location=32.943663%2C-100.273352%2C2.93","National Inventory of Dams (NID)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/f156ccabb57d434cbb1a5c38aedf224e/info/metadata/metadata.xml?format=default&output=html","National Inventory of Dams (NID) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/bcaf5fdb3db24c78afee52d4c8a02748/explore?location=32.943663%2C-100.273352%2C2.93","National Shelter System Facilities","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/bcaf5fdb3db24c78afee52d4c8a02748/info/metadata/metadata.xml?format=default&output=html","National Shelter System Facilities Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/946f18c42b9840eba96667ad3a75704d/explore?location=32.943663%2C-100.273352%2C2.93","National Transit Map Agencies","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/946f18c42b9840eba96667ad3a75704d/info/metadata/metadata.xml?format=default&output=html","National Transit Map Agencies Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/f59a9eecd62240f59de4d1c3e4c335c7/explore?location=32.943663%2C-100.273352%2C2.93","National Transit Map Routes","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/f59a9eecd62240f59de4d1c3e4c335c7/info/metadata/metadata.xml?format=default&output=html","National Transit Map Routes Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/621384382e364b6d98c368248e042814/explore?location=32.943663%2C-100.273352%2C2.93","National Transit Map Stops","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/621384382e364b6d98c368248e042814/info/metadata/metadata.xml?format=default&output=html","National Transit Map Stops Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/02bfe3163c1842bfb2b5728807288853/explore?location=32.943663%2C-100.273352%2C2.93","National Tunnel Inventory","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/02bfe3163c1842bfb2b5728807288853/info/metadata/metadata.xml?format=default&output=html","National Tunnel Inventory Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/3039af74880b4e8ea616b8fcdc2cc52d/explore?location=32.943663%2C-100.273352%2C2.93","Natural Gas Interstate and Intrastate Pipelines","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/3039af74880b4e8ea616b8fcdc2cc52d/info/metadata/metadata.xml?format=default&output=html","Natural Gas Interstate and Intrastate Pipelines Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/976a331c0f2a49308becb566ffa2392a/explore?location=32.943663%2C-100.273352%2C2.93","Natural Gas Processing Plants","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/976a331c0f2a49308becb566ffa2392a/info/metadata/metadata.xml?format=default&output=html","Natural Gas Processing Plants Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/dfbff0ff802d4a64b13af1f81fac54cf/explore?location=32.943663%2C-100.273352%2C2.93","Natural Gas Service Territories","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/dfbff0ff802d4a64b13af1f81fac54cf/info/metadata/metadata.xml?format=default&output=html","Natural Gas Service Territories Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/a707cbd158a64e1ea009457fbc9b5d68/explore?location=32.943663%2C-100.273352%2C2.93","Natural Gas Trading Hubs","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/a707cbd158a64e1ea009457fbc9b5d68/info/metadata/metadata.xml?format=default&output=html","Natural Gas Trading Hubs Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/9c30ae9428e4417493f7135f3bc09c56/explore?location=32.943663%2C-100.273352%2C2.93","Natural Gas Underground Storage","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/9c30ae9428e4417493f7135f3bc09c56/info/metadata/metadata.xml?format=default&output=html","Natural Gas Underground Storage Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/4fa3f08188804678b90b9ae4d8ce3720/explore?location=32.943663%2C-100.273352%2C2.93","Nautical Navigation Aids (NAVAID) Locations","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/4fa3f08188804678b90b9ae4d8ce3720/info/metadata/metadata.xml?format=default&output=html","Nautical Navigation Aids (NAVAID) Locations Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/13887a675e154f9db84d69b675cd48da/explore?location=32.943663%2C-100.273352%2C2.93","Nautical Publication Information Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/13887a675e154f9db84d69b675cd48da/info/metadata/metadata.xml?format=default&output=html","Nautical Publication Information Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/7e38427643334e43ba998c1cfce945cb/explore?location=32.943663%2C-100.273352%2C2.93","Navigable Waterway Network Lines","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/7e38427643334e43ba998c1cfce945cb/info/metadata/metadata.xml?format=default&output=html","Navigable Waterway Network Lines Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/6bdd4d6080724d3abfb390337d685d41/explore?location=32.943663%2C-100.273352%2C2.93","Navigable Waterway Network Node Locations","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/6bdd4d6080724d3abfb390337d685d41/info/metadata/metadata.xml?format=default&output=html","Navigable Waterway Network Node Locations Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/d8c957e14d994931b7baebdff5de8dad/explore?location=32.943663%2C-100.273352%2C2.93","Navigation Lights (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/d8c957e14d994931b7baebdff5de8dad/info/metadata/metadata.xml?format=default&output=html","Navigation Lights (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/f71cd02a8b4743f88450e558d80496c0/explore?location=32.943663%2C-100.273352%2C2.93","Navigation System of Marks Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/f71cd02a8b4743f88450e558d80496c0/info/metadata/metadata.xml?format=default&output=html","Navigation System of Marks Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/b25fb3a402354ff6a058b9305c829f98/explore?location=32.943663%2C-100.273352%2C2.93","NCUA Insured Credit Unions","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/b25fb3a402354ff6a058b9305c829f98/info/metadata/metadata.xml?format=default&output=html","NCUA Insured Credit Unions Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/6b2af23c67f04f4cb01d88c61aaf558a/explore?location=32.943663%2C-100.273352%2C2.93","NERC Regions","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/6b2af23c67f04f4cb01d88c61aaf558a/info/metadata/metadata.xml?format=default&output=html","NERC Regions Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/ee47fbb73fc04d609510f340e1c1952c/explore?location=32.943663%2C-100.273352%2C2.93","NERC Reliability Coordinators","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/ee47fbb73fc04d609510f340e1c1952c/info/metadata/metadata.xml?format=default&output=html","NERC Reliability Coordinators Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/3ddcbfa84a5841c8920efea554846604/explore?location=32.943663%2C-100.273352%2C2.93","Nonferrous Metal Mines","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/3ddcbfa84a5841c8920efea554846604/info/metadata/metadata.xml?format=default&output=html","Nonferrous Metal Mines Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/125e3e76d833455daf75284f9871e6cf/explore?location=32.943663%2C-100.273352%2C2.93","Nonferrous Metal Processing Plants","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/125e3e76d833455daf75284f9871e6cf/info/metadata/metadata.xml?format=default&output=html","Nonferrous Metal Processing Plants Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/66eccd071c8043cfb14c78e8d1c9d9f1/explore?location=32.943663%2C-100.273352%2C2.93","North America Political Divisions Polygons","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/66eccd071c8043cfb14c78e8d1c9d9f1/info/metadata/metadata.xml?format=default&output=html","North America Political Divisions Polygons Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/70a1dfb3a6c7492894e97dd35d3e5428/explore?location=32.943663%2C-100.273352%2C2.93","North American Rail Network Lines","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/70a1dfb3a6c7492894e97dd35d3e5428/info/metadata/metadata.xml?format=default&output=html","North American Rail Network Lines Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/6d86661a4f7b45c2a2c155ff5d1fbe23/explore?location=32.943663%2C-100.273352%2C2.93","North American Rail Network Nodes","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/6d86661a4f7b45c2a2c155ff5d1fbe23/info/metadata/metadata.xml?format=default&output=html","North American Rail Network Nodes Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/af605485726d4954b58af81d1360a12c/explore?location=32.943663%2C-100.273352%2C2.93","Northeast Petroleum Reserves","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/af605485726d4954b58af81d1360a12c/info/metadata/metadata.xml?format=default&output=html","Northeast Petroleum Reserves Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/e6a9378b1182422d93a72f0c5a8d3c58/explore?location=32.943663%2C-100.273352%2C2.93","Notice Marks (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/e6a9378b1182422d93a72f0c5a8d3c58/info/metadata/metadata.xml?format=default&output=html","Notice Marks (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/426ab97fbcec4f4d872340b4d8630170/explore?location=32.943663%2C-100.273352%2C2.93","Nursing Homes","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/426ab97fbcec4f4d872340b4d8630170/info/metadata/metadata.xml?format=default&output=html","Nursing Homes Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/4646c9036366420d9ee8e002464a3167/explore?location=32.943663%2C-100.273352%2C2.93","Obstruction Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/4646c9036366420d9ee8e002464a3167/info/metadata/metadata.xml?format=default&output=html","Obstruction Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/a4a0cc0439bd4dbb97c9b1fcbb12096a/explore?location=32.943663%2C-100.273352%2C2.93","Obstruction Lines (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/a4a0cc0439bd4dbb97c9b1fcbb12096a/info/metadata/metadata.xml?format=default&output=html","Obstruction Lines (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/a763f36d41ec4702a1fe4be022d1bdab/explore?location=32.943663%2C-100.273352%2C2.93","Obstruction Locations (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/a763f36d41ec4702a1fe4be022d1bdab/info/metadata/metadata.xml?format=default&output=html","Obstruction Locations (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/d6403a49d5cd428ebe67a1fa7fd69a40/explore?location=32.943663%2C-100.273352%2C2.93","Oil and Natural Gas Platforms","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/d6403a49d5cd428ebe67a1fa7fd69a40/info/metadata/metadata.xml?format=default&output=html","Oil and Natural Gas Platforms Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/eb03e987f5524504838f6a4501fe5453/explore?location=32.943663%2C-100.273352%2C2.93","Outer Continental Shelf (OCS) Drilling Platforms","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/eb03e987f5524504838f6a4501fe5453/info/metadata/metadata.xml?format=default&output=html","Outer Continental Shelf (OCS) Drilling Platforms Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/b7ca0052df4147f3b60bfd1894354b34/explore?location=32.943663%2C-100.273352%2C2.93","Outer Continental Shelf (OCS) Lease Blocks","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/b7ca0052df4147f3b60bfd1894354b34/info/metadata/metadata.xml?format=default&output=html","Outer Continental Shelf (OCS) Lease Blocks Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/e5b4eef8d8d1427aa1fae26170cd0175/explore?location=32.943663%2C-100.273352%2C2.93","Outer Continental Shelf (OCS) Oil and Natural Gas Wells","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/e5b4eef8d8d1427aa1fae26170cd0175/info/metadata/metadata.xml?format=default&output=html","Outer Continental Shelf (OCS) Oil and Natural Gas Wells Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/7a04ae267def460aad430869f95bcac4/explore?location=32.943663%2C-100.273352%2C2.93","Outer Continental Shelf (OCS) Protraction Diagrams & Leasing Maps","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/7a04ae267def460aad430869f95bcac4/info/metadata/metadata.xml?format=default&output=html","Outer Continental Shelf (OCS) Protraction Diagrams & Leasing Maps Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/4a5328635cea415f98ee8cf094dceb91/explore?location=32.943663%2C-100.273352%2C2.93","Overhead Cables (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/4a5328635cea415f98ee8cf094dceb91/info/metadata/metadata.xml?format=default&output=html","Overhead Cables (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/5888d283de0840e7b2bc5c5e6c9647c6/explore?location=32.943663%2C-100.273352%2C2.93","Overhead Pipeline Lines (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/5888d283de0840e7b2bc5c5e6c9647c6/info/metadata/metadata.xml?format=default&output=html","Overhead Pipeline Lines (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/c36a63aa25c2470eab7d899b49f41596/explore?location=32.943663%2C-100.273352%2C2.93","PAD-US Manager Name","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/c36a63aa25c2470eab7d899b49f41596/info/metadata/metadata.xml?format=default&output=html","PAD-US Manager Name Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/e80a13374cb74cf2bba8903867b29997/explore?location=32.943663%2C-100.273352%2C2.93","PAD-US Protection Mechanism Category","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/e80a13374cb74cf2bba8903867b29997/info/metadata/metadata.xml?format=default&output=html","PAD-US Protection Mechanism Category Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/2a092cc7a617423394be52ee69418a1f/explore?location=32.943663%2C-100.273352%2C2.93","Paging Transmission Towers","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/2a092cc7a617423394be52ee69418a1f/info/metadata/metadata.xml?format=default&output=html","Paging Transmission Towers Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/05beb7d30a6d4e44a44feb976ab5fb0c/explore?location=32.943663%2C-100.273352%2C2.93","Peak Shaving Facilities","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/05beb7d30a6d4e44a44feb976ab5fb0c/info/metadata/metadata.xml?format=default&output=html","Peak Shaving Facilities Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/3651cc0c8ee449e5afacc298d78cda59/explore?location=32.943663%2C-100.273352%2C2.93","Petroleum Product Terminals","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/3651cc0c8ee449e5afacc298d78cda59/info/metadata/metadata.xml?format=default&output=html","Petroleum Product Terminals Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/07a03b6c27c54f24a89e3e364c6b4a92/explore?location=32.943663%2C-100.273352%2C2.93","Petroleum Refineries","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/07a03b6c27c54f24a89e3e364c6b4a92/info/metadata/metadata.xml?format=default&output=html","Petroleum Refineries Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/7bba52256ec84e1a83c758e992b1b762/explore?location=32.943663%2C-100.273352%2C2.93","Pile Locations (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/7bba52256ec84e1a83c758e992b1b762/info/metadata/metadata.xml?format=default&output=html","Pile Locations (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/3f0cd158c2b941499b33d08a6f3523f1/explore?location=32.943663%2C-100.273352%2C2.93","Pipeline Areas (USACE IENC)","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/3f0cd158c2b941499b33d08a6f3523f1/info/metadata/metadata.xml?format=default&output=html","Pipeline Areas (USACE IENC) Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/57274f0fb4a541c5b294718424a0fa2e/explore?location=32.943663%2C-100.273352%2C2.93","Plate Boundaries","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/57274f0fb4a541c5b294718424a0fa2e/info/metadata/metadata.xml?format=default&output=html","Plate Boundaries Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/49daa72be7b84767bbb5e5c6f51ab1e8/explore?location=32.943663%2C-100.273352%2C2.93","POL Terminals","Data File (Other)","True"
"https://www.arcgis.com/sharing/rest/content/items/49daa72be7b84767bbb5e5c6f51ab1e8/info/metadata/metadata.xml?format=default&output=html","POL Terminals Metadata","Supporting Documentation Page","False"
"https://hifld-geoplatform.hub.arcgis.com/datasets/d2f40591b7e34d8ba7f1e22109067262/explore?location=32.943663%2C-100.273352%2C2.93","Pontoon Areas (USACE IENC)","Data File (Other)","True"
